YEARID,MONTHID,ENTERPRISEID,ENTEPRISENAME,PORTFOLIOID,PORTFOLIONAME,NETINCOME
2020,5,102,Entity_0102,3.0,L2B,-19009.78
2020,6,102,Entity_0102,3.0,L2B,-19034.51
2020,7,102,Entity_0102,3.0,L2B,-17771.74
2020,8,102,Entity_0102,3.0,L2B,-19091.38
2020,9,102,Entity_0102,3.0,L2B,-19118.39
2020,10,102,Entity_0102,3.0,L2B,-19131.95
2020,11,102,Entity_0102,3.0,L2B,-19175.33
2020,12,102,Entity_0102,3.0,L2B,-19201.45
2020,1,103,Entity_0103,3.0,L2B,-12812.44
2020,2,103,Entity_0103,3.0,L2B,-13919.84
2020,3,103,Entity_0103,3.0,L2B,-13210.54
2020,4,103,Entity_0103,3.0,L2B,-11413.02
2020,5,103,Entity_0103,3.0,L2B,-12874.69
2020,6,103,Entity_0103,3.0,L2B,-12527.59
2020,7,103,Entity_0103,3.0,L2B,-10452.83
2020,8,103,Entity_0103,3.0,L2B,-10748.79
2020,9,103,Entity_0103,3.0,L2B,-14368.42
2020,10,103,Entity_0103,3.0,L2B,-12209.12
2020,11,103,Entity_0103,3.0,L2B,-12238.76
2020,12,103,Entity_0103,3.0,L2B,-12971.11
2020,1,104,Entity_0104,3.0,L2B,-6654.73
2020,2,104,Entity_0104,3.0,L2B,-6682.47
2020,3,104,Entity_0104,3.0,L2B,-6691.48
2020,4,104,Entity_0104,3.0,L2B,-6699.44
2020,5,104,Entity_0104,3.0,L2B,-6969.25
2020,6,104,Entity_0104,3.0,L2B,-6712.08
2020,7,104,Entity_0104,3.0,L2B,-3592.2
2020,8,104,Entity_0104,3.0,L2B,-6422.29
2020,9,104,Entity_0104,3.0,L2B,-6734.3
2020,10,104,Entity_0104,3.0,L2B,-6722.06
2020,11,104,Entity_0104,3.0,L2B,-6750.4
2020,12,104,Entity_0104,3.0,L2B,-6758.5
2020,1,105,Entity_0105,1.0,L2-ALL,-11009.69
2020,2,105,Entity_0105,1.0,L2-ALL,-11348.19
2020,3,105,Entity_0105,1.0,L2-ALL,-11944.1
2020,4,105,Entity_0105,1.0,L2-ALL,-11379.67
2020,5,105,Entity_0105,1.0,L2-ALL,-11684.03
2020,6,105,Entity_0105,1.0,L2-ALL,-11410.29
2020,7,105,Entity_0105,1.0,L2-ALL,-9024.03
2020,8,105,Entity_0105,1.0,L2-ALL,-11441.14
2020,9,105,Entity_0105,1.0,L2-ALL,-11456.11
2020,10,105,Entity_0105,1.0,L2-ALL,-10558.28
2020,11,105,Entity_0105,1.0,L2-ALL,-11487.3
2020,12,105,Entity_0105,1.0,L2-ALL,133796.23
2020,1,107,Entity_0107,1.0,L2-ALL,-7181.78
2020,2,107,Entity_0107,1.0,L2-ALL,-6195.17
2020,3,107,Entity_0107,1.0,L2-ALL,-7685.66
2020,4,107,Entity_0107,1.0,L2-ALL,-7225.22
2020,5,107,Entity_0107,1.0,L2-ALL,-7576.35
2020,6,107,Entity_0107,1.0,L2-ALL,-7254.0
2020,7,107,Entity_0107,1.0,L2-ALL,-5792.58
2020,8,107,Entity_0107,1.0,L2-ALL,-7283.04
2020,9,107,Entity_0107,1.0,L2-ALL,-6894.17
2020,10,107,Entity_0107,1.0,L2-ALL,-7328.92
2020,11,107,Entity_0107,1.0,L2-ALL,-7326.31
2020,12,107,Entity_0107,1.0,L2-ALL,-7674.63
2020,1,108,Entity_0108,1.0,L2-ALL,-14212.65
2020,2,108,Entity_0108,1.0,L2-ALL,-13232.18
2020,3,108,Entity_0108,1.0,L2-ALL,-15183.66
2020,4,108,Entity_0108,1.0,L2-ALL,-14275.4
2020,5,108,Entity_0108,1.0,L2-ALL,-14559.73
2020,6,108,Entity_0108,1.0,L2-ALL,-14317.02
2020,7,108,Entity_0108,1.0,L2-ALL,-13563.17
2020,8,108,Entity_0108,1.0,L2-ALL,-11593.12
2020,9,108,Entity_0108,1.0,L2-ALL,-14379.13
2020,10,108,Entity_0108,1.0,L2-ALL,-14860.53
2020,11,108,Entity_0108,1.0,L2-ALL,-14421.61
2020,12,108,Entity_0108,1.0,L2-ALL,-14901.82
2020,1,110,Entity_0110,1.0,L2-ALL,-6848.37
2020,2,110,Entity_0110,1.0,L2-ALL,-5587.18
2020,3,110,Entity_0110,1.0,L2-ALL,12294.43
2020,4,110,Entity_0110,1.0,L2-ALL,-7152.59
2020,5,110,Entity_0110,1.0,L2-ALL,-6596.31
2020,6,110,Entity_0110,1.0,L2-ALL,-6905.97
2020,7,110,Entity_0110,1.0,L2-ALL,-2941.64
2020,8,110,Entity_0110,1.0,L2-ALL,-6928.84
2020,9,110,Entity_0110,1.0,L2-ALL,2676.16
2020,10,110,Entity_0110,1.0,L2-ALL,-6681.31
2020,11,110,Entity_0110,1.0,L2-ALL,-6964.8
2020,12,110,Entity_0110,1.0,L2-ALL,-6704.53
2020,1,111,Entity_0111,1.0,L2-ALL,-10291.05
2020,2,111,Entity_0111,1.0,L2-ALL,-9303.75
2020,3,111,Entity_0111,1.0,L2-ALL,-10865.54
2020,4,111,Entity_0111,1.0,L2-ALL,-10331.21
2020,5,111,Entity_0111,1.0,L2-ALL,-10617.68
2020,6,111,Entity_0111,1.0,L2-ALL,-10357.9
2020,7,111,Entity_0111,1.0,L2-ALL,-7045.05
2020,8,111,Entity_0111,1.0,L2-ALL,-9466.17
2020,9,111,Entity_0111,1.0,L2-ALL,-10397.8
2020,10,111,Entity_0111,1.0,L2-ALL,-10682.35
2020,11,111,Entity_0111,1.0,L2-ALL,-10424.95
2020,12,111,Entity_0111,1.0,L2-ALL,-10708.71
2020,1,113,Entity_0113,1.0,L2-ALL,-9366.42
2020,2,113,Entity_0113,1.0,L2-ALL,-8378.37
2020,3,113,Entity_0113,1.0,L2-ALL,-9917.96
2020,4,113,Entity_0113,1.0,L2-ALL,-9404.31
2020,5,113,Entity_0113,1.0,L2-ALL,-9697.17
2020,6,113,Entity_0113,1.0,L2-ALL,-9883.98
2020,7,113,Entity_0113,1.0,L2-ALL,-6492.66
2020,8,113,Entity_0113,1.0,L2-ALL,-9909.33
2020,9,113,Entity_0113,1.0,L2-ALL,-9921.61
2020,10,113,Entity_0113,1.0,L2-ALL,-10194.85
2020,11,113,Entity_0113,1.0,L2-ALL,-9865.38
2020,12,113,Entity_0113,1.0,L2-ALL,-10206.09
2020,1,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,2,115,Entity_0115,1.0,L2-ALL,-10925.51
2020,3,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,4,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,5,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,6,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,7,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,8,115,Entity_0115,1.0,L2-ALL,-9863.47
2020,9,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,10,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,11,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,12,115,Entity_0115,1.0,L2-ALL,-12502.66
2020,1,121,Entity_0121,1.0,L2-ALL,-9147.12
2020,2,121,Entity_0121,1.0,L2-ALL,-9100.19
2020,3,121,Entity_0121,1.0,L2-ALL,-9996.79
2020,4,121,Entity_0121,1.0,L2-ALL,-9332.23
2020,5,121,Entity_0121,1.0,L2-ALL,-9733.6
2020,6,121,Entity_0121,1.0,L2-ALL,-9269.36
2020,7,121,Entity_0121,1.0,L2-ALL,-8579.24
2020,8,121,Entity_0121,1.0,L2-ALL,-9362.68
2020,9,121,Entity_0121,1.0,L2-ALL,-9377.45
2020,10,121,Entity_0121,1.0,L2-ALL,-9776.66
2020,11,121,Entity_0121,1.0,L2-ALL,-9408.77
2020,12,121,Entity_0121,1.0,L2-ALL,-9807.1
2020,1,129,Entity_0129,1.0,L2-ALL,-12553.11
2020,2,129,Entity_0129,1.0,L2-ALL,-12338.21
2020,3,129,Entity_0129,1.0,L2-ALL,-14015.19
2020,4,129,Entity_0129,1.0,L2-ALL,-12387.99
2020,5,129,Entity_0129,1.0,L2-ALL,5470.39
2020,6,129,Entity_0129,1.0,L2-ALL,-13014.69
2020,7,129,Entity_0129,1.0,L2-ALL,-13049.82
2020,8,129,Entity_0129,1.0,L2-ALL,-13037.92
2020,9,129,Entity_0129,1.0,L2-ALL,-13049.86
2020,10,129,Entity_0129,1.0,L2-ALL,-11482.67
2020,11,129,Entity_0129,1.0,L2-ALL,-12569.31
2020,12,129,Entity_0129,1.0,L2-ALL,101896.13
2020,1,131,Entity_0131,1.0,L2-ALL,-20335.28
2020,2,131,Entity_0131,1.0,L2-ALL,-20316.97
2020,3,131,Entity_0131,1.0,L2-ALL,-22415.08
2020,4,131,Entity_0131,1.0,L2-ALL,-20370.99
2020,5,131,Entity_0131,1.0,L2-ALL,30918.71
2020,6,131,Entity_0131,1.0,L2-ALL,-18628.3
2020,7,131,Entity_0131,1.0,L2-ALL,-18848.62
2020,8,131,Entity_0131,1.0,L2-ALL,-18665.92
2020,9,131,Entity_0131,1.0,L2-ALL,-17185.28
2020,10,131,Entity_0131,1.0,L2-ALL,-17262.45
2020,11,131,Entity_0131,1.0,L2-ALL,-17968.84
2020,12,131,Entity_0131,1.0,L2-ALL,249823.44
2020,1,132,Entity_0132,1.0,L2-ALL,-11388.63
2020,2,132,Entity_0132,1.0,L2-ALL,-8371.47
2020,3,132,Entity_0132,1.0,L2-ALL,-9533.74
2020,4,132,Entity_0132,1.0,L2-ALL,-5000.17
2020,5,132,Entity_0132,1.0,L2-ALL,25421.78
2020,6,132,Entity_0132,1.0,L2-ALL,-8991.51
2020,7,132,Entity_0132,1.0,L2-ALL,-9050.02
2020,8,132,Entity_0132,1.0,L2-ALL,-9007.14
2020,9,132,Entity_0132,1.0,L2-ALL,-8840.17
2020,10,132,Entity_0132,1.0,L2-ALL,-9171.79
2020,11,132,Entity_0132,1.0,L2-ALL,-8685.92
2020,12,132,Entity_0132,1.0,L2-ALL,50613.63
2020,1,139,Entity_0139,1.0,L2-ALL,-6076.79
2020,2,139,Entity_0139,1.0,L2-ALL,14611.72
2020,3,139,Entity_0139,1.0,L2-ALL,10558.05
2020,4,139,Entity_0139,1.0,L2-ALL,-3397.06
2020,5,139,Entity_0139,1.0,L2-ALL,-6636.42
2020,6,139,Entity_0139,1.0,L2-ALL,-5015.47
2020,7,139,Entity_0139,1.0,L2-ALL,-5056.39
2020,8,139,Entity_0139,1.0,L2-ALL,-2689.05
2020,9,139,Entity_0139,1.0,L2-ALL,-6450.91
2020,10,139,Entity_0139,1.0,L2-ALL,-6682.15
2020,11,139,Entity_0139,1.0,L2-ALL,-6462.02
2020,12,139,Entity_0139,1.0,L2-ALL,-6699.96
2020,1,142,Entity_0142,3.0,L2B,-65320.56
2020,2,142,Entity_0142,3.0,L2B,-23804.24
2020,3,142,Entity_0142,3.0,L2B,-25193.15
2020,4,142,Entity_0142,3.0,L2B,-23857.24
2020,5,142,Entity_0142,3.0,L2B,-24673.14
2020,6,142,Entity_0142,3.0,L2B,-23915.98
2020,7,142,Entity_0142,3.0,L2B,-20216.59
2020,8,142,Entity_0142,3.0,L2B,-25211.46
2020,9,142,Entity_0142,3.0,L2B,-24002.82
2020,10,142,Entity_0142,3.0,L2B,-27027.15
2020,11,142,Entity_0142,3.0,L2B,-30126.19
2020,12,142,Entity_0142,3.0,L2B,95645.53
2020,1,144,Entity_0144,1.0,L2-ALL,-11794.56
2020,2,144,Entity_0144,1.0,L2-ALL,-11810.56
2020,3,144,Entity_0144,1.0,L2-ALL,-12725.31
2020,4,144,Entity_0144,1.0,L2-ALL,-11846.64
2020,5,144,Entity_0144,1.0,L2-ALL,-12258.53
2020,6,144,Entity_0144,1.0,L2-ALL,-11881.08
2020,7,144,Entity_0144,1.0,L2-ALL,-9856.76
2020,8,144,Entity_0144,1.0,L2-ALL,-11915.82
2020,9,144,Entity_0144,1.0,L2-ALL,-11932.34
2020,10,144,Entity_0144,1.0,L2-ALL,-12394.33
2020,11,144,Entity_0144,1.0,L2-ALL,-11967.51
2020,12,144,Entity_0144,1.0,L2-ALL,-10478.68
2020,1,145,Entity_0145,1.0,L2-ALL,-6801.71
2020,2,145,Entity_0145,1.0,L2-ALL,-6811.24
2020,3,145,Entity_0145,1.0,L2-ALL,-7356.34
2020,4,145,Entity_0145,1.0,L2-ALL,-6832.74
2020,5,145,Entity_0145,1.0,L2-ALL,-7109.48
2020,6,145,Entity_0145,1.0,L2-ALL,-6853.27
2020,7,145,Entity_0145,1.0,L2-ALL,-3487.49
2020,8,145,Entity_0145,1.0,L2-ALL,-6373.97
2020,9,145,Entity_0145,1.0,L2-ALL,-6883.82
2020,10,145,Entity_0145,1.0,L2-ALL,-7159.12
2020,11,145,Entity_0145,1.0,L2-ALL,-6904.78
2020,12,145,Entity_0145,1.0,L2-ALL,-5229.65
2020,1,146,Entity_0146,1.0,L2-ALL,-7403.09
2020,2,146,Entity_0146,1.0,L2-ALL,-8078.34
2020,3,146,Entity_0146,1.0,L2-ALL,-8060.26
2020,4,146,Entity_0146,1.0,L2-ALL,-7439.86
2020,5,146,Entity_0146,1.0,L2-ALL,-7767.76
2020,6,146,Entity_0146,1.0,L2-ALL,-7464.19
2020,7,146,Entity_0146,1.0,L2-ALL,-5204.65
2020,8,146,Entity_0146,1.0,L2-ALL,-6988.72
2020,9,146,Entity_0146,1.0,L2-ALL,-7500.38
2020,10,146,Entity_0146,1.0,L2-ALL,-7826.58
2020,11,146,Entity_0146,1.0,L2-ALL,-7525.22
2020,12,146,Entity_0146,1.0,L2-ALL,-4795.25
2020,1,148,Entity_0148,1.0,L2-ALL,-8949.17
2020,2,148,Entity_0148,1.0,L2-ALL,-8967.83
2020,3,148,Entity_0148,1.0,L2-ALL,-9942.7
2020,4,148,Entity_0148,1.0,L2-ALL,-9005.37
2020,5,148,Entity_0148,1.0,L2-ALL,-9473.81
2020,6,148,Entity_0148,1.0,L2-ALL,-9041.46
2020,7,148,Entity_0148,1.0,L2-ALL,-6755.02
2020,8,148,Entity_0148,1.0,L2-ALL,-8578.77
2020,9,148,Entity_0148,1.0,L2-ALL,-9096.99
2020,10,148,Entity_0148,1.0,L2-ALL,-9590.26
2020,11,148,Entity_0148,1.0,L2-ALL,-9135.34
2020,12,148,Entity_0148,1.0,L2-ALL,-7624.9
2020,1,149,Entity_0149,1.0,L2-ALL,-10950.08
2020,2,149,Entity_0149,1.0,L2-ALL,-21734.38
2020,3,149,Entity_0149,1.0,L2-ALL,10064.24
2020,8,149,Entity_0149,1.0,L2-ALL,2349.0
2020,1,153,Entity_0153,1.0,L2-ALL,-13377.74
2020,2,153,Entity_0153,1.0,L2-ALL,-12987.13
2020,3,153,Entity_0153,1.0,L2-ALL,-12992.96
2020,4,153,Entity_0153,1.0,L2-ALL,-13832.03
2020,5,153,Entity_0153,1.0,L2-ALL,-13031.5
2020,6,153,Entity_0153,1.0,L2-ALL,-13457.69
2020,7,153,Entity_0153,1.0,L2-ALL,-10578.77
2020,8,153,Entity_0153,1.0,L2-ALL,-13490.09
2020,9,153,Entity_0153,1.0,L2-ALL,-13100.68
2020,10,153,Entity_0153,1.0,L2-ALL,-13115.98
2020,11,153,Entity_0153,1.0,L2-ALL,-13539.71
2020,12,153,Entity_0153,1.0,L2-ALL,-13148.68
2020,1,155,Entity_0155,1.0,L2-ALL,-20313.33
2020,2,155,Entity_0155,1.0,L2-ALL,-20581.24
2020,3,155,Entity_0155,1.0,L2-ALL,-20982.63
2020,4,155,Entity_0155,1.0,L2-ALL,-20654.59
2020,5,155,Entity_0155,1.0,L2-ALL,-20653.95
2020,6,155,Entity_0155,1.0,L2-ALL,-20381.95
2020,7,155,Entity_0155,1.0,L2-ALL,-19661.03
2020,8,155,Entity_0155,1.0,L2-ALL,-20409.51
2020,9,155,Entity_0155,1.0,L2-ALL,-20422.78
2020,10,155,Entity_0155,1.0,L2-ALL,-20754.68
2020,11,155,Entity_0155,1.0,L2-ALL,-20450.64
2020,12,155,Entity_0155,1.0,L2-ALL,35830.25
2020,1,157,Entity_0157,1.0,L2-ALL,-13267.85
2020,2,157,Entity_0157,1.0,L2-ALL,-13281.67
2020,3,157,Entity_0157,1.0,L2-ALL,-13991.85
2020,4,157,Entity_0157,1.0,L2-ALL,-13312.06
2020,5,157,Entity_0157,1.0,L2-ALL,-13673.21
2020,6,157,Entity_0157,1.0,L2-ALL,-13341.37
2020,7,157,Entity_0157,1.0,L2-ALL,-11061.94
2020,8,157,Entity_0157,1.0,L2-ALL,-13370.9
2020,9,157,Entity_0157,1.0,L2-ALL,-13385.1
2020,10,157,Entity_0157,1.0,L2-ALL,-13744.16
2020,11,157,Entity_0157,1.0,L2-ALL,-13414.95
2020,12,157,Entity_0157,1.0,L2-ALL,84167.84
2020,1,160,Entity_0160,1.0,L2-ALL,-14843.44
2020,2,160,Entity_0160,1.0,L2-ALL,-14860.98
2020,3,160,Entity_0160,1.0,L2-ALL,-15674.72
2020,4,160,Entity_0160,1.0,L2-ALL,-14898.9
2020,5,160,Entity_0160,1.0,L2-ALL,-15313.47
2020,6,160,Entity_0160,1.0,L2-ALL,-14935.74
2020,7,160,Entity_0160,1.0,L2-ALL,-12659.49
2020,8,160,Entity_0160,1.0,L2-ALL,-14972.83
2020,9,160,Entity_0160,1.0,L2-ALL,-14990.8
2020,10,160,Entity_0160,1.0,L2-ALL,-15402.7
2020,11,160,Entity_0160,1.0,L2-ALL,-15028.25
2020,12,160,Entity_0160,1.0,L2-ALL,69660.58
2020,1,164,Entity_0164,1.0,L2-ALL,-12685.49
2020,2,164,Entity_0164,1.0,L2-ALL,-12699.72
2020,3,164,Entity_0164,1.0,L2-ALL,-13360.96
2020,4,164,Entity_0164,1.0,L2-ALL,-12730.5
2020,5,164,Entity_0164,1.0,L2-ALL,-13067.37
2020,6,164,Entity_0164,1.0,L2-ALL,-12760.4
2020,7,164,Entity_0164,1.0,L2-ALL,-10474.65
2020,8,164,Entity_0164,1.0,L2-ALL,-12790.49
2020,9,164,Entity_0164,1.0,L2-ALL,-12805.08
2020,10,164,Entity_0164,1.0,L2-ALL,-13139.78
2020,11,164,Entity_0164,1.0,L2-ALL,-12835.47
2020,12,164,Entity_0164,1.0,L2-ALL,51683.21
2020,1,165,Entity_0165,1.0,L2-ALL,-7947.95
2020,2,165,Entity_0165,1.0,L2-ALL,-8038.66
2020,3,165,Entity_0165,1.0,L2-ALL,-8555.32
2020,4,165,Entity_0165,1.0,L2-ALL,-8099.58
2020,5,165,Entity_0165,1.0,L2-ALL,-8361.02
2020,6,165,Entity_0165,1.0,L2-ALL,-8165.2
2020,7,165,Entity_0165,1.0,L2-ALL,-5999.07
2020,8,165,Entity_0165,1.0,L2-ALL,-8216.65
2020,9,165,Entity_0165,1.0,L2-ALL,-8249.12
2020,10,165,Entity_0165,1.0,L2-ALL,-8522.77
2020,11,165,Entity_0165,1.0,L2-ALL,-8307.12
2020,12,165,Entity_0165,1.0,L2-ALL,36681.65
2020,1,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,2,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,3,166,Entity_0166,1.0,L2-ALL,-22741.3
2020,4,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,5,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,6,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,7,166,Entity_0166,1.0,L2-ALL,-16885.66
2020,8,166,Entity_0166,1.0,L2-ALL,-23135.16
2020,9,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,10,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,11,166,Entity_0166,1.0,L2-ALL,-23126.4
2020,12,166,Entity_0166,1.0,L2-ALL,-23134.98
2020,1,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,2,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,3,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,4,167,Entity_0167,1.0,L2-ALL,-19168.45
2020,5,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,6,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,7,167,Entity_0167,1.0,L2-ALL,-15889.25
2020,8,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,9,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,10,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,11,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,12,167,Entity_0167,1.0,L2-ALL,-18430.0
2020,1,169,Entity_0169,1.0,L2-ALL,-13020.61
2020,2,169,Entity_0169,1.0,L2-ALL,-14988.0
2020,3,169,Entity_0169,1.0,L2-ALL,-14843.25
2020,4,169,Entity_0169,1.0,L2-ALL,-15522.96
2020,5,169,Entity_0169,1.0,L2-ALL,-15963.95
2020,6,169,Entity_0169,1.0,L2-ALL,-15619.31
2020,7,169,Entity_0169,1.0,L2-ALL,-12033.56
2020,8,169,Entity_0169,1.0,L2-ALL,-16483.89
2020,9,169,Entity_0169,1.0,L2-ALL,-15670.68
2020,10,169,Entity_0169,1.0,L2-ALL,-16047.17
2020,11,169,Entity_0169,1.0,L2-ALL,-13489.16
2020,12,169,Entity_0169,1.0,L2-ALL,52383.94
2020,1,172,Entity_0172,1.0,L2-ALL,-12884.84
2020,2,172,Entity_0172,1.0,L2-ALL,-12900.46
2020,8,172,Entity_0172,1.0,L2-ALL,2349.0
2020,1,173,Entity_0173,1.0,L2-ALL,-11876.94
2020,2,173,Entity_0173,1.0,L2-ALL,-11362.09
2020,3,173,Entity_0173,1.0,L2-ALL,-11968.02
2020,4,173,Entity_0173,1.0,L2-ALL,-9814.7
2020,5,173,Entity_0173,1.0,L2-ALL,-11631.46
2020,6,173,Entity_0173,1.0,L2-ALL,-11416.5
2020,7,173,Entity_0173,1.0,L2-ALL,-9137.54
2020,8,173,Entity_0173,1.0,L2-ALL,-11424.19
2020,9,173,Entity_0173,1.0,L2-ALL,-11456.54
2020,10,173,Entity_0173,1.0,L2-ALL,-11763.17
2020,11,173,Entity_0173,1.0,L2-ALL,-11483.79
2020,12,173,Entity_0173,1.0,L2-ALL,78113.37
2020,1,174,Entity_0174,1.0,L2-ALL,-13622.11
2020,2,174,Entity_0174,1.0,L2-ALL,-13636.33
2020,3,174,Entity_0174,1.0,L2-ALL,-14354.21
2020,4,174,Entity_0174,1.0,L2-ALL,-13671.01
2020,5,174,Entity_0174,1.0,L2-ALL,-14036.92
2020,6,174,Entity_0174,1.0,L2-ALL,-13694.93
2020,7,174,Entity_0174,1.0,L2-ALL,-12832.11
2020,8,174,Entity_0174,1.0,L2-ALL,-13713.56
2020,9,174,Entity_0174,1.0,L2-ALL,-13729.01
2020,10,174,Entity_0174,1.0,L2-ALL,-14091.52
2020,11,174,Entity_0174,1.0,L2-ALL,-13761.52
2020,12,174,Entity_0174,1.0,L2-ALL,-14122.91
2020,1,175,Entity_0175,1.0,L2-ALL,-10113.06
2020,2,175,Entity_0175,1.0,L2-ALL,-10122.75
2020,3,175,Entity_0175,1.0,L2-ALL,-10534.81
2020,4,175,Entity_0175,1.0,L2-ALL,-10143.39
2020,5,175,Entity_0175,1.0,L2-ALL,-10353.67
2020,6,175,Entity_0175,1.0,L2-ALL,-10163.56
2020,7,175,Entity_0175,1.0,L2-ALL,-6997.35
2020,8,175,Entity_0175,1.0,L2-ALL,-10183.85
2020,9,175,Entity_0175,1.0,L2-ALL,-10193.74
2020,10,175,Entity_0175,1.0,L2-ALL,-10402.54
2020,11,175,Entity_0175,1.0,L2-ALL,-10214.2
2020,12,175,Entity_0175,1.0,L2-ALL,40745.59
2020,1,176,Entity_0176,1.0,L2-ALL,-66134.87
2020,2,176,Entity_0176,1.0,L2-ALL,-25882.13
2020,3,176,Entity_0176,1.0,L2-ALL,13524.16
2020,4,176,Entity_0176,1.0,L2-ALL,-25923.57
2020,5,176,Entity_0176,1.0,L2-ALL,-26366.38
2020,6,176,Entity_0176,1.0,L2-ALL,-25963.91
2020,7,176,Entity_0176,1.0,L2-ALL,-63089.89
2020,8,176,Entity_0176,1.0,L2-ALL,14270.5
2020,9,176,Entity_0176,1.0,L2-ALL,-26024.22
2020,10,176,Entity_0176,1.0,L2-ALL,-66739.09
2020,11,176,Entity_0176,1.0,L2-ALL,14212.81
2020,12,176,Entity_0176,1.0,L2-ALL,46531.68
2020,1,177,Entity_0177,1.0,L2-ALL,-10924.7
2020,2,177,Entity_0177,1.0,L2-ALL,-10813.48
2020,3,177,Entity_0177,1.0,L2-ALL,-11075.33
2020,4,177,Entity_0177,1.0,L2-ALL,39172.5
2020,5,177,Entity_0177,1.0,L2-ALL,-12308.58
2020,6,177,Entity_0177,1.0,L2-ALL,-12029.74
2020,7,177,Entity_0177,1.0,L2-ALL,39756.64
2020,8,177,Entity_0177,1.0,L2-ALL,-12057.15
2020,9,177,Entity_0177,1.0,L2-ALL,-12070.45
2020,10,177,Entity_0177,1.0,L2-ALL,-12374.56
2020,11,177,Entity_0177,1.0,L2-ALL,-12098.13
2020,12,177,Entity_0177,1.0,L2-ALL,-24131.43
2020,1,178,Entity_0178,1.0,L2-ALL,-13944.1
2020,2,178,Entity_0178,1.0,L2-ALL,-13959.67
2020,3,178,Entity_0178,1.0,L2-ALL,-14677.29
2020,4,178,Entity_0178,1.0,L2-ALL,-14369.74
2020,5,178,Entity_0178,1.0,L2-ALL,-14358.88
2020,6,178,Entity_0178,1.0,L2-ALL,-14025.89
2020,7,178,Entity_0178,1.0,L2-ALL,-11777.83
2020,8,178,Entity_0178,1.0,L2-ALL,-14058.74
2020,9,178,Entity_0178,1.0,L2-ALL,-13603.13
2020,10,178,Entity_0178,1.0,L2-ALL,-13237.95
2020,11,178,Entity_0178,1.0,L2-ALL,-14107.85
2020,12,178,Entity_0178,1.0,L2-ALL,95822.17
2020,1,186,Entity_0186,1.0,L2-ALL,-4448.13
2020,2,186,Entity_0186,1.0,L2-ALL,407.02
2020,3,186,Entity_0186,1.0,L2-ALL,-2880.83
2020,4,186,Entity_0186,1.0,L2-ALL,-2780.11
2020,5,186,Entity_0186,1.0,L2-ALL,-2834.36
2020,6,186,Entity_0186,1.0,L2-ALL,-1785.49
2020,7,186,Entity_0186,1.0,L2-ALL,-2588.72
2020,8,186,Entity_0186,1.0,L2-ALL,-2790.9
2020,9,186,Entity_0186,1.0,L2-ALL,-2793.55
2020,10,186,Entity_0186,1.0,L2-ALL,-2597.39
2020,11,186,Entity_0186,1.0,L2-ALL,-2799.0
2020,12,186,Entity_0186,1.0,L2-ALL,458.31
2020,1,188,Entity_0188,1.0,L2-ALL,-3136.85
2020,2,188,Entity_0188,1.0,L2-ALL,-7543.5
2020,3,188,Entity_0188,1.0,L2-ALL,-7858.71
2020,4,188,Entity_0188,1.0,L2-ALL,-7282.11
2020,5,188,Entity_0188,1.0,L2-ALL,-7856.33
2020,6,188,Entity_0188,1.0,L2-ALL,-7671.94
2020,7,188,Entity_0188,1.0,L2-ALL,-6644.38
2020,8,188,Entity_0188,1.0,L2-ALL,-7713.55
2020,9,188,Entity_0188,1.0,L2-ALL,-7732.21
2020,10,188,Entity_0188,1.0,L2-ALL,-7915.49
2020,11,188,Entity_0188,1.0,L2-ALL,-7784.11
2020,12,188,Entity_0188,1.0,L2-ALL,32371.9
2020,1,189,Entity_0189,1.0,L2-ALL,-11799.23
2020,2,189,Entity_0189,1.0,L2-ALL,-12415.4
2020,3,189,Entity_0189,1.0,L2-ALL,-11354.68
2020,4,189,Entity_0189,1.0,L2-ALL,-11543.91
2020,5,189,Entity_0189,1.0,L2-ALL,-12132.18
2020,6,189,Entity_0189,1.0,L2-ALL,-12145.99
2020,7,189,Entity_0189,1.0,L2-ALL,-11105.85
2020,8,189,Entity_0189,1.0,L2-ALL,-12173.74
